loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
15000.0,36 months,16.29,529.51,C,C4,USAF,9 years,RENT,72000.0,Source Verified,Nov-2012,Fully Paid,debt_consolidation,Pay Bills,23.63,Oct-2005,9.0,0.0,12468.0,64.8,27.0,f,INDIVIDUAL,0.0,0.0
13000.0,36 months,11.67,429.74,B,B4,,,RENT,58000.0,Verified,Oct-2014,Charged Off,debt_consolidation,Debt consolidation,30.56,Jul-1988,17.0,0.0,12275.0,44.6,48.0,f,INDIVIDUAL,2.0,0.0
21150.0,36 months,13.11,713.75,B,B4,"Audience, Inc.",2 years,RENT,52000.0,Not Verified,Jan-2013,Fully Paid,debt_consolidation,Demolish Credit Card Debt,23.26,May-2000,15.0,0.0,25926.0,54.5,27.0,f,INDIVIDUAL,0.0,0.0
17325.0,60 months,14.33,406.1,C,C2,four seasons hotel,6 years,RENT,40000.0,Source Verified,Sep-2013,Fully Paid,debt_consolidation,Debt consolidation,24.0,Aug-2001,9.0,0.0,14326.0,58.7,15.0,f,INDIVIDUAL,0.0,0.0
25000.0,60 months,11.44,549.07,B,B4,Store Manager,10+ years,MORTGAGE,99000.0,Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,33.01,Jun-1981,26.0,0.0,29067.0,39.2,49.0,w,INDIVIDUAL,3.0,0.0
10000.0,36 months,8.19,314.25,A,A5,Treasury Analyst ,4 years,RENT,65000.0,Source Verified,Feb-2015,Fully Paid,credit_card,Credit card refinancing,23.19,Dec-2003,19.0,0.0,20596.0,73.6,30.0,w,INDIVIDUAL,0.0,0.0
23050.0,36 months,6.03,701.54,A,A1,,,MORTGAGE,150000.0,Source Verified,Aug-2014,Fully Paid,debt_consolidation,Debt consolidation,11.44,Feb-1998,18.0,0.0,10201.0,13.6,67.0,f,INDIVIDUAL,11.0,0.0
12000.0,36 months,13.11,404.97,B,B4,United Parcel Service,10+ years,RENT,39000.0,Verified,May-2013,Fully Paid,debt_consolidation,Lconsolidate,23.4,Nov-1996,8.0,0.0,15342.0,78.3,11.0,w,INDIVIDUAL,0.0,0.0
15350.0,36 months,19.05,563.06,D,D4,Calcasieu parish school board,10+ years,MORTGAGE,72000.0,Source Verified,Dec-2012,Fully Paid,debt_consolidation,Debt consolidation,32.6,Aug-1996,10.0,0.0,23711.0,101.8,49.0,f,INDIVIDUAL,5.0,0.0
9950.0,36 months,17.77,358.57,D,D1,CPSI,< 1 year,OWN,30000.0,Verified,Nov-2012,Fully Paid,credit_card,CC Consolidate,12.0,Jul-2001,17.0,0.0,11402.0,87.0,32.0,f,INDIVIDUAL,0.0,0.0
10000.0,36 months,14.09,342.22,B,B5,Columbia distributing,6 years,MORTGAGE,65000.0,Not Verified,Oct-2012,Charged Off,other,Acting,26.44,Feb-1998,6.0,0.0,18652.0,87.2,8.0,f,INDIVIDUAL,0.0,0.0
10000.0,36 months,13.11,337.47,B,B4,Denver Water,4 years,RENT,45000.0,Not Verified,Oct-2012,Fully Paid,debt_consolidation,MyLoan,17.31,Oct-2000,7.0,0.0,9660.0,76.7,12.0,f,INDIVIDUAL,2.0,0.0
24000.0,60 months,13.33,550.14,C,C3,Field Engineer,10+ years,RENT,70500.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,Debt consolidation,20.83,Jul-2005,8.0,0.0,16563.0,87.2,12.0,w,INDIVIDUAL,0.0,0.0
11000.0,36 months,12.99,370.59,B,B4,Senior Recruiter,10+ years,RENT,90000.0,Verified,Dec-2013,Fully Paid,debt_consolidation,Consolidation,9.69,Aug-1967,7.0,1.0,10961.0,74.6,21.0,f,INDIVIDUAL,0.0,1.0
15000.0,36 months,15.99,527.29,D,D2,Vice President,7 years,RENT,204018.0,Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,19.42,Dec-1999,14.0,0.0,19805.0,74.2,56.0,f,INDIVIDUAL,4.0,0.0
8000.0,36 months,18.92,292.93,D,D4,System Administrator,3 years,RENT,85000.0,Not Verified,Feb-2014,Fully Paid,other,Other,19.29,Oct-1996,14.0,0.0,27856.0,55.2,28.0,w,INDIVIDUAL,0.0,0.0
23225.0,60 months,20.75,625.06,E,E2,Peer Support Specialist,5 years,MORTGAGE,52800.0,Source Verified,Mar-2016,Fully Paid,debt_consolidation,Debt consolidation,23.64,Feb-1995,9.0,2.0,3241.0,41.6,32.0,w,INDIVIDUAL,4.0,2.0
17000.0,36 months,10.99,556.48,B,B4,Instructor ,1 year,MORTGAGE,97000.0,Not Verified,Mar-2015,Fully Paid,credit_card,Credit card refinancing,30.15,Sep-2001,19.0,0.0,16210.0,68.4,34.0,w,INDIVIDUAL,2.0,0.0
24000.0,36 months,13.98,820.04,C,C3,Teacher,6 years,OWN,80000.0,Source Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,23.13,Nov-2003,13.0,0.0,10879.0,72.5,27.0,f,INDIVIDUAL,0.0,0.0
10000.0,36 months,10.65,325.74,B,B2,REstoration Technologies,3 years,MORTGAGE,49920.0,Not Verified,Feb-2012,Fully Paid,debt_consolidation,bye bye credit cards,20.17,Jul-2001,11.0,0.0,8169.0,61.4,14.0,f,INDIVIDUAL,,0.0
10000.0,36 months,12.49,334.49,B,B4,,,MORTGAGE,65000.0,Verified,Feb-2014,Fully Paid,debt_consolidation,Debt consolidation,11.54,Jun-2001,8.0,0.0,9984.0,65.3,15.0,f,INDIVIDUAL,1.0,0.0
15000.0,36 months,18.85,548.71,D,D3,California Travel and Tourism Commission,5 years,MORTGAGE,260000.0,Verified,Aug-2013,Fully Paid,wedding,Short term loan for wedding expenses,14.26,Sep-1994,13.0,0.0,46675.0,38.3,34.0,f,INDIVIDUAL,9.0,0.0
16000.0,36 months,12.99,539.03,C,C1,Manager,10+ years,MORTGAGE,65000.0,Verified,Jul-2014,Fully Paid,medical,Medical expenses,2.98,Aug-2006,3.0,0.0,7046.0,82.9,9.0,w,INDIVIDUAL,1.0,0.0
10200.0,36 months,10.59,331.96,B,B2,squeaky clean car wash,6 years,MORTGAGE,38000.0,Verified,Sep-2011,Fully Paid,major_purchase,Arctic spa loan,24.13,Sep-2002,11.0,0.0,6713.0,33.9,26.0,f,INDIVIDUAL,,0.0
24000.0,36 months,6.62,736.89,A,A2,Air Traffic Controller,5 years,MORTGAGE,107000.0,Not Verified,Apr-2014,Fully Paid,home_improvement,Home improvement,10.97,Oct-2001,11.0,0.0,21138.0,46.6,31.0,f,INDIVIDUAL,6.0,0.0
13475.0,36 months,22.99,521.55,F,F1,Technician,2 years,RENT,60000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,29.3,Nov-2009,13.0,0.0,13010.0,53.3,24.0,f,INDIVIDUAL,0.0,0.0
25000.0,36 months,12.85,840.55,B,B4,,4 years,MORTGAGE,122800.0,Source Verified,Jan-2014,Fully Paid,debt_consolidation,Debt consolidation,14.35,Jul-2000,16.0,0.0,22869.0,26.8,25.0,f,INDIVIDUAL,1.0,0.0
6600.0,36 months,9.17,210.41,B,B1,Security Guard,10+ years,RENT,24000.0,Not Verified,Jun-2014,Charged Off,credit_card,Credit card refinancing,10.75,May-1997,9.0,0.0,7469.0,51.9,20.0,f,INDIVIDUAL,0.0,0.0
19200.0,60 months,19.99,508.58,E,E3,Director,3 years,MORTGAGE,60000.0,Source Verified,Dec-2014,Fully Paid,debt_consolidation,Debt consolidation,15.9,Jun-1997,11.0,0.0,20118.0,74.5,26.0,w,INDIVIDUAL,0.0,0.0
10000.0,60 months,24.08,288.15,F,F2,Unum,10+ years,MORTGAGE,44000.0,Verified,Oct-2013,Charged Off,debt_consolidation,Consolidated Freedom,29.1,Nov-1993,11.0,0.0,4410.0,51.9,28.0,w,INDIVIDUAL,2.0,0.0
17400.0,36 months,11.39,572.88,B,B3,Landside Officer 1,10+ years,OWN,81000.0,Not Verified,Oct-2016,Fully Paid,other,Other,25.46,Mar-1988,28.0,0.0,22092.0,53.5,47.0,w,INDIVIDUAL,1.0,0.0
9550.0,36 months,13.65,324.78,C,C1,CSLM,7 years,RENT,45000.0,Not Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,15.57,Jul-1992,9.0,1.0,2472.0,28.0,32.0,w,INDIVIDUAL,0.0,1.0
19200.0,60 months,17.27,479.97,C,C5,Florida Seal & Rubber,5 years,MORTGAGE,67000.0,Source Verified,Jun-2013,Fully Paid,debt_consolidation,Debt consolidation,11.02,Jul-1991,7.0,0.0,11939.0,94.0,17.0,f,INDIVIDUAL,1.0,0.0
3650.0,36 months,16.99,130.12,D,D3,Materials Operations Assistant,1 year,RENT,36638.0,Not Verified,Apr-2015,Fully Paid,credit_card,Credit card refinancing,26.24,Feb-2003,7.0,0.0,36222.0,55.6,13.0,f,INDIVIDUAL,0.0,0.0
11750.0,36 months,17.57,422.27,D,D4,Counselor,10+ years,OWN,49000.0,Verified,Nov-2015,Charged Off,debt_consolidation,Debt consolidation,18.98,Mar-1990,12.0,0.0,27200.0,97.1,17.0,f,INDIVIDUAL,0.0,0.0
10000.0,60 months,13.06,227.84,C,C2,Invesco,3 years,RENT,80000.0,Not Verified,Jan-2011,Fully Paid,debt_consolidation,Credit Card Consolidation,15.5,Jan-1994,7.0,0.0,16247.0,88.8,24.0,f,INDIVIDUAL,,0.0
5375.0,36 months,15.61,187.94,C,C3,Server,7 years,RENT,27000.0,Not Verified,Nov-2013,Fully Paid,debt_consolidation,free,6.84,Nov-2001,13.0,0.0,3639.0,71.4,15.0,f,INDIVIDUAL,0.0,0.0
20000.0,36 months,6.03,608.72,A,A1,OLIVER WYMAN GROUP,< 1 year,MORTGAGE,115000.0,Source Verified,Jun-2013,Fully Paid,debt_consolidation,Credit Card Debt Consolidation,6.56,May-1986,11.0,0.0,14304.0,24.2,19.0,w,INDIVIDUAL,2.0,0.0
20000.0,36 months,9.17,637.58,B,B2,Bakery Manager,5 years,MORTGAGE,52800.0,Source Verified,Feb-2015,Fully Paid,credit_card,Credit card refinancing,31.68,Nov-1999,14.0,0.0,26604.0,67.5,23.0,f,INDIVIDUAL,3.0,0.0
15000.0,60 months,14.49,352.85,C,C4,Underwriter,< 1 year,RENT,45000.0,Source Verified,Oct-2014,Charged Off,debt_consolidation,Debt consolidation,29.65,Jun-1991,12.0,1.0,9850.0,56.9,26.0,w,INDIVIDUAL,0.0,1.0
10000.0,36 months,9.67,321.13,B,B1,driver,1 year,MORTGAGE,100000.0,Not Verified,Nov-2013,Fully Paid,debt_consolidation,Debt consolidation,8.68,Jan-2006,11.0,0.0,3794.0,17.1,13.0,f,INDIVIDUAL,0.0,0.0
16500.0,36 months,8.39,520.03,B,B1,Engineer,10+ years,MORTGAGE,100000.0,Not Verified,Feb-2016,Fully Paid,car,Car financing,25.97,Dec-1987,15.0,1.0,82.0,0.2,32.0,w,INDIVIDUAL,1.0,1.0
7075.0,36 months,15.61,247.38,C,C5,Senior Money Processing,10+ years,MORTGAGE,36000.0,Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,26.43,Jul-1996,13.0,1.0,9719.0,56.5,37.0,f,INDIVIDUAL,7.0,1.0
28000.0,36 months,5.32,843.22,A,A1,Senior Tax Manager,5 years,MORTGAGE,162000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,Debt consolidation,15.01,Jul-1988,19.0,0.0,35413.0,52.2,51.0,w,INDIVIDUAL,5.0,0.0
9000.0,36 months,8.39,283.65,A,A5,Driver,< 1 year,RENT,56000.0,Source Verified,Nov-2014,Fully Paid,debt_consolidation,Debt consolidation,11.98,Dec-2002,8.0,0.0,8811.0,61.6,15.0,f,INDIVIDUAL,0.0,0.0
15000.0,36 months,12.99,505.34,B,B5,Teacher,10+ years,MORTGAGE,78000.0,Source Verified,Mar-2014,Fully Paid,credit_card,Credit card refinancing,10.18,Mar-1999,19.0,0.0,20545.0,40.1,56.0,w,INDIVIDUAL,5.0,0.0
28200.0,60 months,21.49,770.7,E,E3,Swarovski,7 years,RENT,64000.0,Verified,May-2013,Fully Paid,debt_consolidation,Personal 2013,4.81,Jul-1997,2.0,0.0,12.0,0.1,7.0,w,INDIVIDUAL,0.0,0.0
7200.0,36 months,16.2,253.85,C,C4,,,RENT,32000.0,Source Verified,Oct-2013,Fully Paid,debt_consolidation,Debt consolidation,15.53,Aug-1990,9.0,1.0,4508.0,53.0,28.0,f,INDIVIDUAL,0.0,1.0
8000.0,36 months,6.03,243.49,A,A1,,6 years,MORTGAGE,51000.0,Not Verified,Jul-2012,Fully Paid,home_improvement,Home Love,18.38,Nov-1998,10.0,0.0,4455.0,29.9,17.0,f,INDIVIDUAL,3.0,0.0
12000.0,36 months,14.09,410.66,B,B5,Shin Shin,2 years,RENT,50000.0,Not Verified,Dec-2012,Charged Off,credit_card,Credit card refinancing,13.07,Apr-2004,9.0,0.0,11052.0,54.7,13.0,f,INDIVIDUAL,0.0,0.0
15000.0,36 months,10.74,489.24,B,B2,Bradshaw Internationa,5 years,RENT,48000.0,Source Verified,May-2012,Fully Paid,debt_consolidation,debt_consolidation,18.36,Mar-1999,11.0,0.0,13558.0,66.5,20.0,f,INDIVIDUAL,0.0,0.0
2200.0,36 months,15.31,76.6,C,C2,,,RENT,57000.0,Verified,Jan-2013,Fully Paid,debt_consolidation,Debt consolidation,28.84,Jan-1988,13.0,0.0,26552.0,87.9,15.0,f,INDIVIDUAL,0.0,0.0
30000.0,36 months,18.75,1095.9,D,D3,Converse consulting,5 years,MORTGAGE,95000.0,Source Verified,Nov-2012,Fully Paid,debt_consolidation,Consolidation,10.17,Jun-1996,11.0,0.0,21083.0,83.7,27.0,f,INDIVIDUAL,3.0,0.0
2400.0,36 months,7.12,74.24,A,A3,interpreter,4 years,MORTGAGE,24000.0,Not Verified,Sep-2014,Fully Paid,credit_card,Credit card refinancing,26.1,Dec-2005,7.0,1.0,4893.0,35.5,17.0,f,INDIVIDUAL,0.0,1.0
17000.0,36 months,10.16,549.83,B,B1,Dept of Trans,4 years,RENT,83000.0,Verified,Feb-2013,Fully Paid,debt_consolidation,Consolidate,15.43,Dec-2001,8.0,0.0,9422.0,37.8,25.0,f,INDIVIDUAL,0.0,0.0
15800.0,36 months,12.99,532.29,B,B5,Teacher,10+ years,MORTGAGE,104000.0,Source Verified,Mar-2014,Fully Paid,debt_consolidation,Debt consolidation,23.16,Mar-1997,9.0,0.0,35749.0,84.7,22.0,f,INDIVIDUAL,1.0,0.0
15000.0,36 months,16.78,533.15,C,C5,Crown tonka walk-in coolers,9 years,OWN,40000.0,Not Verified,Aug-2013,Fully Paid,debt_consolidation,Loan 1,24.7,Mar-1986,7.0,0.0,14448.0,86.0,22.0,f,INDIVIDUAL,1.0,0.0
20000.0,60 months,20.99,349.6,F,F3,Unifirst,1 year,RENT,62500.0,Verified,May-2011,Fully Paid,debt_consolidation,Debt Consolidation,15.09,Feb-2000,9.0,1.0,15838.0,89.5,50.0,f,INDIVIDUAL,,1.0
8000.0,36 months,14.09,273.78,B,B5,University of Georgia,10+ years,MORTGAGE,45000.0,Verified,Jan-2013,Fully Paid,home_improvement,waterproof crawl space/replace AC,3.92,Feb-2001,3.0,0.0,4832.0,81.9,5.0,f,INDIVIDUAL,0.0,0.0
4000.0,36 months,18.25,145.12,E,E1,Property Manager,5 years,RENT,41499.0,Verified,Jul-2015,Fully Paid,other,Other,31.59,Jan-2007,17.0,0.0,8275.0,44.3,24.0,w,INDIVIDUAL,0.0,0.0
6850.0,36 months,12.49,229.13,B,B4,Program Manager,5 years,RENT,46574.0,Source Verified,Apr-2014,Fully Paid,credit_card,Debt consolidation,9.33,Dec-1999,13.0,0.0,6334.0,26.1,21.0,w,INDIVIDUAL,0.0,0.0
15000.0,36 months,18.49,545.99,D,D2,ALEXANDER OILFIELD SERVICE,7 years,MORTGAGE,98000.0,Verified,May-2013,Fully Paid,home_improvement,HOME IMPROVEMENT,24.69,Dec-2001,11.0,1.0,4958.0,61.2,22.0,f,INDIVIDUAL,2.0,1.0
12500.0,36 months,13.61,424.86,C,C2,SusQtech,< 1 year,RENT,40500.0,Not Verified,Aug-2010,Fully Paid,debt_consolidation,JB 2010 Debt Consolidation Loan,16.36,Oct-2003,14.0,0.0,7285.0,41.6,25.0,f,INDIVIDUAL,,0.0
13500.0,60 months,17.57,339.67,D,D4,SALES MANAGER,6 years,OWN,89000.0,Verified,Oct-2014,Charged Off,home_improvement,Home improvement,8.36,Oct-2003,10.0,1.0,8410.0,46.0,16.0,f,INDIVIDUAL,2.0,1.0
12000.0,36 months,11.99,398.52,B,B3,Systems Engineer,2 years,MORTGAGE,72000.0,Verified,Mar-2014,Fully Paid,credit_card,Credit card refinancing,9.93,Mar-2003,8.0,0.0,14454.0,77.7,13.0,w,INDIVIDUAL,1.0,0.0
7700.0,36 months,10.15,249.0,B,B2,Teller ,10+ years,OWN,47000.0,Source Verified,Jul-2014,Charged Off,debt_consolidation,Debt consolidation,27.83,May-1996,13.0,0.0,9061.0,27.3,28.0,f,INDIVIDUAL,0.0,0.0
10500.0,60 months,14.99,249.74,C,C5,Project Manager,10+ years,MORTGAGE,84000.0,Not Verified,Nov-2014,Charged Off,credit_card,Credit card refinancing,37.31,Feb-1999,13.0,0.0,30909.0,58.3,42.0,w,INDIVIDUAL,5.0,0.0
10000.0,36 months,12.73,335.67,C,C1,Oracle Corp,4 years,MORTGAGE,195000.0,Not Verified,Mar-2010,Fully Paid,debt_consolidation,Loan,15.42,Nov-1990,21.0,0.0,33994.0,54.5,58.0,f,INDIVIDUAL,,0.0
1000.0,36 months,10.99,32.74,B,B3,Bayside Restaurant,10+ years,OWN,60000.0,Not Verified,Sep-2011,Fully Paid,debt_consolidation,Debt Consolidation Loan,14.76,Oct-1999,6.0,0.0,22939.0,95.6,24.0,f,INDIVIDUAL,,0.0
15000.0,36 months,14.33,515.08,C,C2,Carmel Transportation,10+ years,MORTGAGE,45000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,credit cards,34.37,May-1984,17.0,0.0,16741.0,64.1,29.0,f,INDIVIDUAL,2.0,0.0
16000.0,36 months,8.19,502.79,A,A5,Cash Application Clerk,< 1 year,RENT,40000.0,Verified,Dec-2014,Fully Paid,debt_consolidation,Debt consolidation,35.7,Jun-2000,22.0,0.0,18332.0,37.8,28.0,f,INDIVIDUAL,0.0,0.0
19075.0,36 months,13.11,643.73,B,B4,Wilson County Home Health,8 years,MORTGAGE,60000.0,Not Verified,Oct-2012,Fully Paid,debt_consolidation,Debt consolidation,14.14,Dec-1996,7.0,0.0,12937.0,70.3,14.0,f,INDIVIDUAL,1.0,0.0
10000.0,36 months,8.19,314.25,A,A5,E learning designer,6 years,OWN,120000.0,Not Verified,Jan-2015,Charged Off,debt_consolidation,Debt consolidation,5.7,Sep-2007,14.0,0.0,11740.0,50.8,23.0,f,INDIVIDUAL,4.0,0.0
35000.0,60 months,22.99,986.47,F,F1,"Head, Departmental Civil Service Represe",6 years,RENT,92000.0,Verified,Mar-2015,Fully Paid,debt_consolidation,Debt consolidation,14.07,Apr-2010,9.0,0.0,18203.0,83.5,11.0,f,INDIVIDUAL,0.0,0.0
5000.0,36 months,14.49,172.09,C,C4,Performance Team Leader,6 years,MORTGAGE,59000.0,Not Verified,May-2014,Fully Paid,home_improvement,Home improvement,16.15,Feb-2003,14.0,0.0,1285.0,37.8,26.0,f,INDIVIDUAL,4.0,0.0
11500.0,36 months,13.67,391.21,B,B5,warehouse asistent,10+ years,RENT,35000.0,Source Verified,Nov-2013,Charged Off,credit_card,Credit card refinancing,29.29,May-2004,14.0,0.0,18815.0,70.2,24.0,f,INDIVIDUAL,0.0,0.0
12000.0,36 months,6.49,367.74,A,A2,Sales Manager,< 1 year,RENT,35000.0,Not Verified,Sep-2014,Fully Paid,credit_card,Credit card refinancing,18.55,Jul-2005,10.0,0.0,4801.0,16.8,20.0,w,INDIVIDUAL,0.0,0.0
20950.0,60 months,18.99,543.34,E,E1,buyer,10+ years,MORTGAGE,50000.0,Source Verified,Oct-2014,Fully Paid,home_improvement,Home improvement,29.09,Jan-2004,17.0,0.0,8025.0,30.1,37.0,f,INDIVIDUAL,3.0,0.0
9725.0,36 months,14.46,334.56,C,C4,Real Estate/Poker professional,6 years,OWN,90000.0,Not Verified,Jun-2016,Charged Off,debt_consolidation,Debt consolidation,26.04,Dec-1993,11.0,0.0,40009.0,71.4,18.0,w,INDIVIDUAL,3.0,0.0
10000.0,60 months,13.99,232.64,C,C1,Bejo Seeds Inc,6 years,OWN,65000.0,Source Verified,May-2012,Fully Paid,debt_consolidation,Consolidation,21.95,May-1999,12.0,0.0,21393.0,49.3,27.0,f,INDIVIDUAL,2.0,0.0
9600.0,36 months,6.49,294.19,A,A2,Office Manager,3 years,RENT,42000.0,Source Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,18.43,Sep-1972,8.0,0.0,3537.0,25.3,12.0,w,INDIVIDUAL,0.0,0.0
11500.0,36 months,13.11,388.1,B,B4,P&H Farms,10+ years,MORTGAGE,35000.0,Not Verified,Apr-2013,Fully Paid,home_improvement,Home improvement,28.15,Sep-1992,12.0,0.0,9390.0,34.9,51.0,f,INDIVIDUAL,5.0,0.0
12000.0,60 months,15.96,291.57,C,C5,Timet,9 years,RENT,64320.0,Not Verified,Jan-2012,Fully Paid,debt_consolidation,Debt consolidation,2.99,Jun-1996,7.0,0.0,4483.0,55.3,28.0,f,INDIVIDUAL,,0.0
1200.0,36 months,13.33,40.63,C,C3,,,RENT,53000.0,Verified,Apr-2015,Fully Paid,credit_card,Credit card refinancing,28.51,Jun-2004,15.0,1.0,7076.0,82.0,23.0,f,INDIVIDUAL,0.0,1.0
23625.0,60 months,12.59,532.6,C,C2,manager,10+ years,MORTGAGE,65000.0,Not Verified,Nov-2015,Fully Paid,debt_consolidation,Debt consolidation,21.23,Jun-2005,13.0,0.0,6700.0,16.8,31.0,f,INDIVIDUAL,1.0,0.0
9700.0,36 months,9.99,312.95,B,B1,Preservation & Operations Specialist,2 years,RENT,33384.0,Source Verified,Oct-2013,Fully Paid,debt_consolidation,CC Loan,20.56,Oct-2006,15.0,0.0,8548.0,48.3,30.0,f,INDIVIDUAL,0.0,0.0
12000.0,60 months,14.16,280.22,C,C2,guidance counselor,10+ years,RENT,43000.0,Source Verified,Mar-2014,Charged Off,debt_consolidation,Debt consolidation,9.41,Aug-1996,9.0,1.0,8852.0,33.4,10.0,f,INDIVIDUAL,0.0,1.0
19750.0,60 months,17.27,493.72,C,C5,Wells Fargo Bank,10+ years,OWN,44000.0,Verified,Dec-2012,Fully Paid,debt_consolidation,Debt Consolidation,31.99,May-1991,16.0,0.0,28632.0,48.0,27.0,f,INDIVIDUAL,0.0,0.0
15000.0,36 months,6.62,460.56,A,A2,Aerotek ,< 1 year,MORTGAGE,73000.0,Not Verified,Jul-2013,Fully Paid,debt_consolidation,Credit Payoff,10.03,Oct-1994,12.0,0.0,15352.0,24.1,26.0,f,INDIVIDUAL,1.0,0.0
7200.0,36 months,14.65,248.36,C,C2,officemax,10+ years,MORTGAGE,82000.0,Verified,Jun-2012,Fully Paid,home_improvement,home improvement,19.83,Jul-1981,11.0,0.0,34921.0,93.1,24.0,f,INDIVIDUAL,3.0,0.0
33000.0,36 months,12.99,1111.75,C,C1,Assistant Director of Therapy,4 years,MORTGAGE,105000.0,Verified,Oct-2014,Charged Off,debt_consolidation,Debt consolidation,23.06,Jul-1999,18.0,0.0,39206.0,43.6,36.0,f,INDIVIDUAL,2.0,0.0
13600.0,36 months,16.24,479.75,C,C5,Office Manager,1 year,RENT,32500.0,Not Verified,Jan-2014,Fully Paid,credit_card,Credit card refinancing,17.5,Dec-2004,4.0,0.0,14586.0,87.3,8.0,f,INDIVIDUAL,0.0,0.0
4000.0,36 months,14.65,137.98,C,C5,Sales Account Manager,2 years,RENT,125000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,Debt consolidation,10.59,Sep-2003,11.0,0.0,11833.0,58.9,22.0,w,INDIVIDUAL,0.0,0.0
13000.0,36 months,12.49,434.84,B,B4,branch manager,10+ years,RENT,70000.0,Source Verified,Apr-2014,Charged Off,debt_consolidation,Debt consolidation,16.73,Mar-2000,11.0,0.0,13586.0,55.2,30.0,f,INDIVIDUAL,3.0,0.0
12000.0,60 months,22.45,334.51,F,F1,Shipper III,1 year,RENT,46500.0,Verified,Jan-2016,Fully Paid,debt_consolidation,Debt consolidation,12.75,Sep-1993,19.0,1.0,3979.0,9.5,50.0,f,INDIVIDUAL,2.0,1.0
15000.0,60 months,25.49,444.59,E,E4,Personal Banker,2 years,OWN,42000.0,Source Verified,Nov-2016,Fully Paid,credit_card,Credit card refinancing,10.69,Feb-2009,15.0,0.0,15108.0,47.4,20.0,w,INDIVIDUAL,0.0,0.0
6000.0,36 months,7.89,187.72,A,A5,labor,8 years,MORTGAGE,62000.0,Source Verified,Nov-2015,Fully Paid,car,Car financing,2.71,Oct-2007,9.0,0.0,3851.0,18.4,13.0,w,INDIVIDUAL,1.0,0.0
10750.0,36 months,13.98,367.31,C,C1,Operations Manager,5 years,RENT,33000.0,Source Verified,Dec-2013,Fully Paid,debt_consolidation,Credit Card Debt Payments,23.82,Jul-2000,13.0,0.0,10845.0,37.5,20.0,w,INDIVIDUAL,0.0,0.0
1000.0,36 months,7.39,31.06,A,A4,Aircraft mechanic,4 years,RENT,55000.0,Source Verified,Apr-2016,Fully Paid,other,Other,16.17,Jan-2007,10.0,0.0,9079.0,33.5,12.0,f,INDIVIDUAL,0.0,0.0
26875.0,36 months,10.78,877.06,B,B4,technician,9 years,RENT,56000.0,Not Verified,Jan-2016,Fully Paid,major_purchase,Major purchase,4.5,Jan-2002,7.0,0.0,20494.0,32.4,11.0,w,INDIVIDUAL,0.0,0.0
4500.0,36 months,10.99,147.31,B,B2,Event Coordinator,8 years,RENT,34000.0,Verified,Dec-2013,Fully Paid,debt_consolidation,Debt consolidation,14.79,Jun-1989,6.0,1.0,4598.0,35.9,17.0,f,INDIVIDUAL,3.0,1.0
12000.0,36 months,16.2,423.08,C,C4,Food Purchasing Coordinator,10+ years,MORTGAGE,39000.0,Source Verified,Oct-2013,Fully Paid,debt_consolidation,No Moan Loan,31.17,Jan-2000,11.0,0.0,6672.0,52.1,28.0,f,INDIVIDUAL,3.0,0.0
18500.0,60 months,10.64,398.93,B,B2,USAF,10+ years,MORTGAGE,85000.0,Verified,Aug-2013,Fully Paid,debt_consolidation,Debt Consolidation,8.64,Feb-1994,7.0,0.0,9935.0,52.3,26.0,f,INDIVIDUAL,3.0,0.0
34200.0,60 months,9.17,712.77,B,B2,vice president,< 1 year,RENT,94500.0,Verified,Mar-2015,Charged Off,debt_consolidation,Debt consolidation,4.37,Apr-2001,16.0,0.0,3744.0,6.9,29.0,w,INDIVIDUAL,0.0,0.0
28000.0,36 months,8.9,889.09,A,A5,System Administrator,9 years,RENT,109152.0,Source Verified,Apr-2014,Fully Paid,debt_consolidation,Debt consolidation,14.06,Dec-1984,6.0,0.0,2880.0,51.4,20.0,f,INDIVIDUAL,3.0,0.0
10000.0,36 months,10.16,323.43,B,B1,Best Buy,4 years,MORTGAGE,60000.0,Verified,Mar-2013,Fully Paid,credit_card,Credit loan,12.36,Nov-2002,9.0,0.0,5057.0,54.4,18.0,w,INDIVIDUAL,2.0,0.0
12000.0,36 months,12.69,402.54,B,B5,,2 years,RENT,60000.0,Verified,Dec-2011,Fully Paid,credit_card,Installment Loan,18.38,Mar-2005,6.0,0.0,16464.0,89.5,6.0,f,INDIVIDUAL,,0.0
